GreCon2;0;61688;78016;92042;97199;102224;106702;109657;112233;114657;116911;119047;121069;122994;124854;126674;128378;129840;131290;132717;134109;135424;136555;137617;138644;139656;140640;141434;142224;142980;143734;144414;145094;145728;146334;146927;147503;148049;148594;149109;149613;150105;150595;151083;151563;152037;152510;152975;153437;153892;154322;154750;155168;155582;155990;156380;156765;157147;157512;157872;158224;158571;158911;159249;159579;159896;160207;160510;160806;161099;161379;161654;161927;162195;162459;162721;162979;163235;163488;163738;163987;164227;164467;164701;164934;165164;165394;165619;165843;166053;166263;166471;166679;166887;167092;167294;167490;167685;167877;168060;168243;168425;168607;168787;168965;169142;169312;169480;169643;169798;169952;170099;170246;170392;170537;170682;170826;170970;171111;171246;171378;171510;171639;171766;171892;172017;172141;172265;172385;172503;172621;172739;172855;172970;173084;173198;173312;173426;173538;173649;173760;173870;173978;174086;174193;174298;174403;174507;174608;174708;174808;174907;175005;175103;175200;175292;175384;175476;175568;175660;175750;175839;175927;176015;176102;176188;176274;176359;176443;176526;176609;176690;176770;176850;176928;177006;177084;177161;177237;177313;177388;177462;177536;177608;177680;177752;177824;177896;177967;178036;178104;178172;178240;178308;178375;178442;178509;178574;178638;178702;178766;178830;178894;178957;179020;179082;179143;179203;179263;179321;179379;179436;179492;179548;179603;179658;179712;179765;179818;179871;179922;179973;180024;180075;180125;180175;180225;180273;180321;180369;180417;180465;180513;180560;180607;180653;180699;180744;180789;180833;180877;180921;180965;181007;181049;181090;181130;181170;181210;181250;181290;181329;181368;181407;181446;181485;181523;181561;181599;181637;181675;181713;181751;181788;181825;181861;181897;181933;181968;182003;182038;182073;182107;182141;182175;182207;182239;182271;182303;182335;182367;182399;182431;182462;182493;182523;182553;182583;182613;182643;182673;182703;182733;182762;182791;182820;182848;182876;182904;182932;182960;182987;183014;183041;183067;183093;183119;183144;183168;183192;183216;183240;183264;183288;183312;183335;183357;183379;183401;183423;183445;183467;183488;183509;183529;183549;183569;183589;183609;183629;183649;183669;183689;183709;183728;183747;183766;183784;183802;183820;183838;183856;183874;183892;183910;183927;183944;183961;183978;183994;184010;184026;184042;184058;184074;184090;184106;184122;184138;184154;184169;184184;184199;184214;184229;184244;184259;184274;184289;184303;184317;184331;184345;184359;184372;184385;184398;184411;184424;184437;184450;184462;184474;184486;184498;184510;184522;184534;184546;184557;184568;184579;184590;184600;184610;184620;184630;184640;184649;184658;184667;184676;184685;184694;184703;184712;184720;184728;184736;184744;184752;184760;184768;184776;184784;184792;184800;184808;184816;184824;184832;184839;184846;184853;184860;184867;184874;184881;184888;184895;184902;184909;184916;184922;184928;184934;184940;184946;184952;184958;184964;184970;184976;184982;184988;184994;185000;185005;185010;185015;185020;185025;185030;185035;185040;185045;185050;185055;185060;185064;185068;185072;185076;185080;185084;185088;185092;185096;185100;185104;185108;185112;185116;185120;185124;185128;185132;185136;185140;185144;185147;185150;185153;185156;185159;185162;185165;185168;185171;185174;185177;185180;185183;185186;185189;185192;185195;185198;185201;185204;185207;185209;185211;185213;185215;185217;185219;185221;185223;185225;185227;185229;185231;185233;185235;185237;185239;185241;185243;185245;185247;185249;185251;185253;185255;185257;185258;185259;185260;185261;185262;185263;185264;185265;185266;185267;185268;185269;185270;185271;185272;185273;185274;185275;185276;185277;185278;185279;185280;185281;185282;185283;185284;185285;185286;185287;185288;185289;185290;185291;185292;185293;185294
GreCon2 (Q4);0;61688;78016;92042;97199;102224;106702;109657;112233;114657;116469;117931;119393;120841;122011;123072;124107;125079;125683;126173;126644;127112;127508;127867;128219;128566;128891;129214;129509;129795;130070;130330;130575;130809;131033;131254;131474;131687;131897;132104;132310;132492;132665;132829;132985;133134;133267;133397;133521;133641;133757;133873;133981;134084;134180;134276;134366;134456;134540;134618;134693;134767;134839;134908;134972;135033;135093;135150;135203;135252;135301;135349;135395;135441;135485;135528;135571;135613;135654;135693;135731;135769;135805;135839;135872;135904;135934;135962;135989;136016;136040;136064;136088;136111;136133;136155;136176;136195;136213;136230;136246;136262;136277;136292;136305;136318;136330;136342;136354;136366;136378;136389;136400;136411;136421;136431;136441;136451;136461;136471;136481;136490;136499;136508;136517;136525;136533;136541;136549;136557;136564;136571;136578;136585;136591;136597;136603;136609;136615;136621;136626;136631;136635;136639;136643;136647;136651;136655;136659;136663;136667;136671;136674;136677;136680;136683;136686;136689;136692;136695;136698;136701;136703;136705;136707;136709;136711;136713;136715;136717;136719;136721;136723;136724;136725;136726;136727;136728;136729;136730;136731;136732;136733;136734;136735;136736;136737;136738;136739;136740;136741;136742
GreCon2 (Q4 $\cup$ Q3);0;61688;78016;92042;97199;102224;106702;109657;112233;114657;116911;119047;121069;122994;124854;126674;128378;129840;131290;132717;134109;135424;136555;137617;138644;139656;140640;141434;142178;142771;143353;143899;144414;144914;145379;145829;146264;146696;147124;147532;147935;148324;148669;149007;149334;149661;149982;150299;150613;150923;151198;151473;151746;152009;152263;152515;152761;152991;153201;153408;153602;153796;153982;154161;154335;154495;154651;154787;154921;155053;155181;155307;155431;155549;155666;155781;155894;156000;156100;156200;156299;156395;156489;156582;156670;156756;156842;156925;157005;157083;157161;157239;157317;157392;157466;157539;157611;157680;157747;157814;157880;157943;158006;158069;158129;158188;158243;158298;158353;158406;158455;158503;158551;158598;158644;158688;158732;158776;158819;158861;158903;158944;158984;159024;159063;159101;159136;159171;159203;159234;159265;159295;159325;159355;159384;159413;159441;159469;159497;159524;159551;159578;159604;159630;159655;159679;159703;159727;159751;159775;159799;159823;159847;159870;159892;159914;159936;159957;159978;159998;160018;160037;160056;160074;160091;160108;160124;160140;160156;160172;160188;160203;160218;160233;160247;160261;160275;160288;160301;160314;160327;160339;160351;160363;160375;160387;160398;160409;160419;160429;160439;160449;160459;160469;160479;160489;160499;160508;160517;160526;160535;160544;160553;160561;160569;160577;160585;160592;160599;160606;160612;160618;160624;160630;160636;160642;160648;160654;160660;160665;160670;160675;160680;160685;160690;160695;160700;160705;160710;160715;160719;160723;160727;160731;160735;160739;160743;160747;160751;160755;160759;160763;160767;160771;160775;160778;160781;160784;160787;160790;160793;160796;160799;160802;160805;160808;160811;160814;160817;160820;160823;160826;160829;160832;160835;160838;160840;160842;160844;160846;160848;160850;160852;160854;160856;160858;160860;160862;160864;160866;160868;160870;160872;160874;160876;160878;160880;160882;160884;160885;160886;160887;160888;160889;160890;160891;160892;160893;160894;160895;160896;160897;160898;160899;160900;160901;160902;160903;160904;160905;160906;160907;160908;160909
GreCon2 (Q4 $\cup$ Q3 $\cup$ Q2);0;61688;78016;92042;97199;102224;106702;109657;112233;114657;116911;119047;121069;122994;124854;126674;128378;129840;131290;132717;134109;135424;136555;137617;138644;139656;140640;141434;142224;142980;143734;144414;145094;145728;146334;146927;147503;148049;148594;149109;149613;150105;150595;151083;151563;152037;152510;152975;153437;153892;154322;154750;155168;155582;155990;156375;156757;157117;157457;157795;158131;158448;158759;159055;159348;159628;159903;160176;160438;160696;160945;161185;161419;161653;161887;162120;162350;162575;162799;163009;163217;163424;163626;163822;164018;164202;164385;164563;164740;164915;165088;165251;165401;165547;165688;165824;165956;166083;166209;166333;166456;166576;166696;166812;166928;167043;167157;167267;167377;167487;167595;167700;167801;167901;168000;168097;168190;168282;168370;168456;168540;168624;168707;168790;168871;168952;169030;169107;169181;169255;169329;169401;169472;169541;169610;169677;169742;169806;169869;169932;169994;170055;170115;170172;170226;170280;170334;170388;170441;170493;170545;170596;170646;170696;170745;170793;170841;170889;170937;170984;171031;171077;171123;171169;171214;171259;171304;171348;171391;171434;171476;171516;171556;171594;171632;171670;171708;171746;171784;171822;171858;171894;171930;171965;172000;172034;172068;172101;172134;172166;172198;172230;172262;172293;172324;172355;172385;172414;172442;172469;172496;172522;172548;172574;172599;172624;172647;172670;172692;172712;172731;172750;172769;172787;172805;172823;172840;172857;172874;172891;172907;172923;172939;172955;172971;172987;173002;173017;173032;173047;173062;173077;173092;173106;173120;173134;173147;173160;173173;173186;173198;173210;173222;173234;173246;173258;173270;173281;173292;173302;173312;173322;173332;173342;173352;173362;173372;173381;173390;173399;173408;173416;173424;173432;173440;173448;173456;173464;173472;173480;173487;173494;173501;173508;173515;173522;173528;173534;173540;173546;173552;173558;173564;173570;173576;173582;173588;173594;173600;173606;173611;173616;173621;173626;173631;173636;173641;173645;173649;173653;173657;173661;173665;173669;173673;173677;173681;173685;173688;173691;173694;173697;173700;173703;173706;173709;173712;173715;173718;173721;173724;173727;173730;173733;173736;173739;173742;173745;173747;173749;173751;173753;173755;173757;173759;173761;173763;173765;173767;173769;173771;173773;173775;173777;173779;173781;173783;173785;173787;173789;173791;173793;173795;173797;173798;173799;173800;173801;173802;173803;173804;173805;173806;173807;173808;173809;173810;173811;173812;173813;173814;173815;173816;173817;173818;173819;173820;173821;173822;173823;173824;173825;173826
